source_format,runtime_capability_fingerprint,source_document,id,rank,rank_display,tier_backend,selection_slot,selection_slot_display,name,description,weight,tags,eligibility_type,eligibility_requiresModeFeature,eligibility_requiresAnyMechanic,eligibility_requiresEnemyAnyMechanic,eligibility_excludeAnyMechanic,eligibility_requiresResource,eligibility_requiresAnyTag,eligibility_prefersAnyTag,eligibility_requiresSafeProxySlots,eligibility_requiresAbilitySlot,eligibility_requiresAnyAbilitySlot,eligibility_requiresRHitEnemyChampion,eligibility_onlyAttackArchetype,eligibility_json,runtime_status,tuning_status,modifiers_json,hooks_json,block_json,crit_strike_json,attributes_json,damage_type_override_json,flight_json,penetration_json,implementation_notes,implementation_notes_json,augment_json
ggd-sacred-grail-wish-pack@1,ggd-runtime-capabilities@1/8d30566f,技能標記機制與效果規則.md,grail-ex-04,EX,EX級願望,prismatic,pivot,第三願望,令咒・三重詠唱 EX,[R施放][技能代放] 主動施放R時，同時免費施放Q、W、E。45秒冷卻。,25,grail-wish | r-cast | proxy-cast | command-spell,,,,,,,,,Q | W | E,R,,,,"{""requiresSafeProxySlots"":[""Q"",""W"",""E""],""requiresAbilitySlot"":[""R""]}",direct_with_ability_safety_validation,proposal,,"[{""on"":""onAbilityCast"",""effects"":[{""kind"":""proxyCast"",""shape"":""single"",""slot"":""Q"",""payCosts"":""none"",""respectCooldown"":false,""requireLearned"":true,""rankMode"":""casterRank"",""targetMode"":""reresolve"",""maxDepth"":1,""emitCastEvents"":false},{""kind"":""proxyCast"",""shape"":""single"",""slot"":""W"",""payCosts"":""none"",""respectCooldown"":false,""requireLearned"":true,""rankMode"":""casterRank"",""targetMode"":""reresolve"",""maxDepth"":1,""emitCastEvents"":false},{""kind"":""proxyCast"",""shape"":""single"",""slot"":""E"",""payCosts"":""none"",""respectCooldown"":false,""requireLearned"":true,""rankMode"":""casterRank"",""targetMode"":""reresolve"",""maxDepth"":1,""emitCastEvents"":false}],""target"":""self"",""abilitySlot"":""R"",""internalCooldown"":45}]",,,,,,,,[],"{""id"":""grail-ex-04"",""name"":""令咒・三重詠唱 EX"",""description"":""[R施放][技能代放] 主動施放R時，同時免費施放Q、W、E。45秒冷卻。"",""tier"":""prismatic"",""weight"":25,""tags"":[""grail-wish"",""r-cast"",""proxy-cast"",""command-spell""],""hooks"":[{""on"":""onAbilityCast"",""effects"":[{""kind"":""proxyCast"",""shape"":""single"",""slot"":""Q"",""payCosts"":""none"",""respectCooldown"":false,""requireLearned"":true,""rankMode"":""casterRank"",""targetMode"":""reresolve"",""maxDepth"":1,""emitCastEvents"":false},{""kind"":""proxyCast"",""shape"":""single"",""slot"":""W"",""payCosts"":""none"",""respectCooldown"":false,""requireLearned"":true,""rankMode"":""casterRank"",""targetMode"":""reresolve"",""maxDepth"":1,""emitCastEvents"":false},{""kind"":""proxyCast"",""shape"":""single"",""slot"":""E"",""payCosts"":""none"",""respectCooldown"":false,""requireLearned"":true,""rankMode"":""casterRank"",""targetMode"":""reresolve"",""maxDepth"":1,""emitCastEvents"":false}],""target"":""self"",""abilitySlot"":""R"",""internalCooldown"":45}]}"
ggd-sacred-grail-wish-pack@1,ggd-runtime-capabilities@1/8d30566f,技能標記機制與效果規則.md,grail-ex-05,EX,EX級願望,prismatic,synergy,第一願望,寶具・二重真名解放 EX,[R施放][寶具再演] 施放R後，1.25秒後自動再施放一次R，不再次消耗魔力。60秒冷卻。,25,grail-wish | r-cast | proxy-cast | noble-phantasm,,,,,,,,,R,,,,,"{""requiresSafeProxySlots"":[""R""]}",direct_with_ability_safety_validation,proposal,,"[{""on"":""onAbilityCast"",""effects"":[{""kind"":""delayed"",""shape"":""single"",""delaySec"":1.25,""count"":1,""intervalSec"":1,""effects"":[{""kind"":""proxyCast"",""shape"":""single"",""slot"":""R"",""payCosts"":""none"",""respectCooldown"":false,""requireLearned"":true,""rankMode"":""casterRank"",""targetMode"":""reresolve"",""maxDepth"":1,""emitCastEvents"":false}]}],""target"":""self"",""abilitySlot"":""R"",""internalCooldown"":60}]",,,,,,,,[],"{""id"":""grail-ex-05"",""name"":""寶具・二重真名解放 EX"",""description"":""[R施放][寶具再演] 施放R後，1.25秒後自動再施放一次R，不再次消耗魔力。60秒冷卻。"",""tier"":""prismatic"",""weight"":25,""tags"":[""grail-wish"",""r-cast"",""proxy-cast"",""noble-phantasm""],""hooks"":[{""on"":""onAbilityCast"",""effects"":[{""kind"":""delayed"",""shape"":""single"",""delaySec"":1.25,""count"":1,""intervalSec"":1,""effects"":[{""kind"":""proxyCast"",""shape"":""single"",""slot"":""R"",""payCosts"":""none"",""respectCooldown"":false,""requireLearned"":true,""rankMode"":""casterRank"",""targetMode"":""reresolve"",""maxDepth"":1,""emitCastEvents"":false}]}],""target"":""self"",""abilitySlot"":""R"",""internalCooldown"":60}]}"
ggd-sacred-grail-wish-pack@1,ggd-runtime-capabilities@1/8d30566f,技能標記機制與效果規則.md,grail-ex-06,EX,EX級願望,prismatic,pivot,第三願望,職階技能・騎乘 EX,[飛行][地形無視] 永久進入飛行狀態，無視單位與一般障礙物碰撞，但不能離開競技場邊界。,25,grail-wish | flight | terrain | class-skill,,,,,flight-conflict,,,,,,,,,"{""excludeAnyMechanic"":[""flight-conflict""]}",direct,proposal,,,,,,,"{""hoverHeight"":1.5,""ignoreUnits"":true,""ignoreObstacles"":true,""stayInsideBoundary"":true}",,,[],"{""id"":""grail-ex-06"",""name"":""職階技能・騎乘 EX"",""description"":""[飛行][地形無視] 永久進入飛行狀態，無視單位與一般障礙物碰撞，但不能離開競技場邊界。"",""tier"":""prismatic"",""weight"":25,""tags"":[""grail-wish"",""flight"",""terrain"",""class-skill""],""flight"":{""hoverHeight"":1.5,""ignoreUnits"":true,""ignoreObstacles"":true,""stayInsideBoundary"":true}}"
ggd-sacred-grail-wish-pack@1,ggd-runtime-capabilities@1/8d30566f,技能標記機制與效果規則.md,grail-ex-07,EX,EX級願望,prismatic,generic,第二願望,固有技能・戰鬥續行 EX,[致命傷害][完全格擋] 每20秒可以完全格擋一次致命傷害，包含真實傷害。,25,grail-wish | lethal | block | survival,all,,,,,,,,,,,,,"{""type"":""all""}",direct,proposal,,,"{""damageTypes"":[""physical"",""magic"",""true""],""chance"":1.0,""fraction"":1.0,""lethalOnly"":true,""lethalBasis"":""hpAndShields"",""internalCooldown"":20}",,,,,,,[],"{""id"":""grail-ex-07"",""name"":""固有技能・戰鬥續行 EX"",""description"":""[致命傷害][完全格擋] 每20秒可以完全格擋一次致命傷害，包含真實傷害。"",""tier"":""prismatic"",""weight"":25,""tags"":[""grail-wish"",""lethal"",""block"",""survival""],""block"":{""damageTypes"":[""physical"",""magic"",""true""],""chance"":1.0,""fraction"":1.0,""lethalOnly"":true,""lethalBasis"":""hpAndShields"",""internalCooldown"":20}}"
ggd-sacred-grail-wish-pack@1,ggd-runtime-capabilities@1/8d30566f,技能標記機制與效果規則.md,grail-ex-08,EX,EX級願望,prismatic,synergy,第一願望,固有技能・無我境地 EX,[迴避][技能代放] 成功迴避敵方英雄攻擊時，從Q／W／E中隨機免費施放一個技能攻擊該敵人。12秒冷卻。,25,grail-wish | evasion | proxy-cast | counter,,,evasion,,,,,,Q | W | E,,,,,"{""requiresAnyMechanic"":[""evasion""],""requiresSafeProxySlots"":[""Q"",""W"",""E""]}",direct_with_ability_safety_validation,proposal,,"[{""on"":""onEvade"",""effects"":[{""kind"":""weightedBranch"",""shape"":""single"",""side"":""enemies"",""maxTargets"":1,""branches"":[{""weight"":1,""effects"":[{""kind"":""proxyCast"",""shape"":""single"",""slot"":""Q"",""payCosts"":""none"",""respectCooldown"":false,""requireLearned"":true,""rankMode"":""casterRank"",""targetMode"":""inherit"",""maxDepth"":1,""emitCastEvents"":false}]},{""weight"":1,""effects"":[{""kind"":""proxyCast"",""shape"":""single"",""slot"":""W"",""payCosts"":""none"",""respectCooldown"":false,""requireLearned"":true,""rankMode"":""casterRank"",""targetMode"":""inherit"",""maxDepth"":1,""emitCastEvents"":false}]},{""weight"":1,""effects"":[{""kind"":""proxyCast"",""shape"":""single"",""slot"":""E"",""payCosts"":""none"",""respectCooldown"":false,""requireLearned"":true,""rankMode"":""casterRank"",""targetMode"":""inherit"",""maxDepth"":1,""emitCastEvents"":false}]}]}],""target"":""event"",""victim"":""enemyChampion"",""internalCooldown"":12}]",,,,,,,,[],"{""id"":""grail-ex-08"",""name"":""固有技能・無我境地 EX"",""description"":""[迴避][技能代放] 成功迴避敵方英雄攻擊時，從Q／W／E中隨機免費施放一個技能攻擊該敵人。12秒冷卻。"",""tier"":""prismatic"",""weight"":25,""tags"":[""grail-wish"",""evasion"",""proxy-cast"",""counter""],""hooks"":[{""on"":""onEvade"",""effects"":[{""kind"":""weightedBranch"",""shape"":""single"",""side"":""enemies"",""maxTargets"":1,""branches"":[{""weight"":1,""effects"":[{""kind"":""proxyCast"",""shape"":""single"",""slot"":""Q"",""payCosts"":""none"",""respectCooldown"":false,""requireLearned"":true,""rankMode"":""casterRank"",""targetMode"":""inherit"",""maxDepth"":1,""emitCastEvents"":false}]},{""weight"":1,""effects"":[{""kind"":""proxyCast"",""shape"":""single"",""slot"":""W"",""payCosts"":""none"",""respectCooldown"":false,""requireLearned"":true,""rankMode"":""casterRank"",""targetMode"":""inherit"",""maxDepth"":1,""emitCastEvents"":false}]},{""weight"":1,""effects"":[{""kind"":""proxyCast"",""shape"":""single"",""slot"":""E"",""payCosts"":""none"",""respectCooldown"":false,""requireLearned"":true,""rankMode"":""casterRank"",""targetMode"":""inherit"",""maxDepth"":1,""emitCastEvents"":false}]}]}],""target"":""event"",""victim"":""enemyChampion"",""internalCooldown"":12}]}"
ggd-sacred-grail-wish-pack@1,ggd-runtime-capabilities@1/8d30566f,技能標記機制與效果規則.md,grail-ex-09,EX,EX級願望,prismatic,pivot,第三願望,聖杯權能・終末宣告 EX,[火圈][隨機轟炸] 火圈開始燃燒時，獲得1秒無敵，並在5秒內於自身附近降下10道終末星光。,25,grail-wish | fire-ring | random-area | clutch,,fire-ring,,,,,,,,,,,,"{""requiresModeFeature"":[""fire-ring""]}",direct,proposal,,"[{""on"":""onFireRingIgnite"",""effects"":[{""kind"":""invulnerable"",""durationSec"":1.0,""applyTo"":""self"",""blocksDamage"":""all"",""blocksTrueDamage"":true,""blocksControl"":true},{""kind"":""randomArea"",""who"":""self"",""count"":[10],""intervalSec"":0.5,""scatterRadius"":8,""firstAtCast"":true,""stopOnCasterDeath"":true,""effects"":[{""kind"":""damageArea"",""damageType"":""magic"",""amount"":{""flat"":100,""ratios"":[{""stat"":""ap"",""coeff"":0.2}]},""radius"":2.5,""radiusTier"":""小"",""includeOrigin"":true}]}],""target"":""self""}]",,,,,,,,[],"{""id"":""grail-ex-09"",""name"":""聖杯權能・終末宣告 EX"",""description"":""[火圈][隨機轟炸] 火圈開始燃燒時，獲得1秒無敵，並在5秒內於自身附近降下10道終末星光。"",""tier"":""prismatic"",""weight"":25,""tags"":[""grail-wish"",""fire-ring"",""random-area"",""clutch""],""hooks"":[{""on"":""onFireRingIgnite"",""effects"":[{""kind"":""invulnerable"",""durationSec"":1.0,""applyTo"":""self"",""blocksDamage"":""all"",""blocksTrueDamage"":true,""blocksControl"":true},{""kind"":""randomArea"",""who"":""self"",""count"":[10],""intervalSec"":0.5,""scatterRadius"":8,""firstAtCast"":true,""stopOnCasterDeath"":true,""effects"":[{""kind"":""damageArea"",""damageType"":""magic"",""amount"":{""flat"":100,""ratios"":[{""stat"":""ap"",""coeff"":0.2}]},""radius"":2.5,""radiusTier"":""小"",""includeOrigin"":true}]}],""target"":""self""}]}"
ggd-sacred-grail-wish-pack@1,ggd-runtime-capabilities@1/8d30566f,技能標記機制與效果規則.md,grail-ex-10,EX,EX級願望,prismatic,synergy,第一願望,契約・反魂 EX,[隊友死亡][復活] 隊友死亡時，使該隊友以20%生命復活。60秒冷卻。,25,grail-wish | ally-death | revive | contract,,team,,,,,,,,,,,,"{""requiresModeFeature"":[""team""]}",direct,proposal,,"[{""on"":""onAllyDeath"",""effects"":[{""kind"":""revive"",""hpPct"":0.2,""manaPct"":0,""side"":""ally"",""teamCharge"":""ignore""}],""target"":""event"",""internalCooldown"":60}]",,,,,,,,[],"{""id"":""grail-ex-10"",""name"":""契約・反魂 EX"",""description"":""[隊友死亡][復活] 隊友死亡時，使該隊友以20%生命復活。60秒冷卻。"",""tier"":""prismatic"",""weight"":25,""tags"":[""grail-wish"",""ally-death"",""revive"",""contract""],""hooks"":[{""on"":""onAllyDeath"",""effects"":[{""kind"":""revive"",""hpPct"":0.2,""manaPct"":0,""side"":""ally"",""teamCharge"":""ignore""}],""target"":""event"",""internalCooldown"":60}]}"
ggd-sacred-grail-wish-pack@1,ggd-runtime-capabilities@1/8d30566f,技能標記機制與效果規則.md,grail-ex-11,EX,EX級願望,prismatic,generic,第二願望,靈基再臨 EX,[復活][完全重置] 自身被復活時，完成Q／W／E／R／EX冷卻、回滿魔力並獲得1.5秒無敵。,25,grail-wish | revive | full-reset | invulnerable,,revive,,,,,,,,,,,,"{""requiresModeFeature"":[""revive""]}",direct,proposal,,"[{""on"":""onRevive"",""effects"":[{""kind"":""modifyCooldown"",""shape"":""single"",""who"":""self"",""slot"":""Q"",""mode"":""reset""},{""kind"":""modifyCooldown"",""shape"":""single"",""who"":""self"",""slot"":""W"",""mode"":""reset""},{""kind"":""modifyCooldown"",""shape"":""single"",""who"":""self"",""slot"":""E"",""mode"":""reset""},{""kind"":""modifyCooldown"",""shape"":""single"",""who"":""self"",""slot"":""R"",""mode"":""reset""},{""kind"":""modifyCooldown"",""shape"":""single"",""who"":""self"",""slot"":""EX"",""mode"":""reset""},{""kind"":""restore"",""manaPct"":1.0,""applyTo"":""self""},{""kind"":""invulnerable"",""durationSec"":1.5,""applyTo"":""self"",""blocksDamage"":""all"",""blocksTrueDamage"":true,""blocksControl"":true}],""target"":""self""}]",,,,,,,已展開為 Q／W／E／R／EX 各一個 modifyCooldown(reset)。,"[""已展開為 Q／W／E／R／EX 各一個 modifyCooldown(reset)。""]","{""id"":""grail-ex-11"",""name"":""靈基再臨 EX"",""description"":""[復活][完全重置] 自身被復活時，完成Q／W／E／R／EX冷卻、回滿魔力並獲得1.5秒無敵。"",""tier"":""prismatic"",""weight"":25,""tags"":[""grail-wish"",""revive"",""full-reset"",""invulnerable""],""hooks"":[{""on"":""onRevive"",""effects"":[{""kind"":""modifyCooldown"",""shape"":""single"",""who"":""self"",""slot"":""Q"",""mode"":""reset""},{""kind"":""modifyCooldown"",""shape"":""single"",""who"":""self"",""slot"":""W"",""mode"":""reset""},{""kind"":""modifyCooldown"",""shape"":""single"",""who"":""self"",""slot"":""E"",""mode"":""reset""},{""kind"":""modifyCooldown"",""shape"":""single"",""who"":""self"",""slot"":""R"",""mode"":""reset""},{""kind"":""modifyCooldown"",""shape"":""single"",""who"":""self"",""slot"":""EX"",""mode"":""reset""},{""kind"":""restore"",""manaPct"":1.0,""applyTo"":""self""},{""kind"":""invulnerable"",""durationSec"":1.5,""applyTo"":""self"",""blocksDamage"":""all"",""blocksTrueDamage"":true,""blocksControl"":true}],""target"":""self""}]}"
ggd-sacred-grail-wish-pack@1,ggd-runtime-capabilities@1/8d30566f,技能標記機制與效果規則.md,grail-ex-12,EX,EX級願望,prismatic,pivot,第三願望,固有結界・魔力海 EX,[最大魔力][最大生命][受傷回魔] 最大魔力的100%同時視為額外最大生命；生命損失的50%轉化為魔力。,25,grail-wish | mana | health | reality-marble,,,,,,mana,,,,,,,,"{""requiresResource"":[""mana""]}",direct,proposal,"[{""stat"":""maxHealth"",""op"":""percentOf"",""value"":1.0,""from"":""maxMana""}]","[{""on"":""onDamageTaken"",""effects"":[{""kind"":""eventValueConversion"",""shape"":""single"",""source"":""incomingDamage"",""basis"":""hpLost"",""ratio"":0.5,""to"":""mana"",""who"":""self""}],""target"":""self""}]",,,,,,,,[],"{""id"":""grail-ex-12"",""name"":""固有結界・魔力海 EX"",""description"":""[最大魔力][最大生命][受傷回魔] 最大魔力的100%同時視為額外最大生命；生命損失的50%轉化為魔力。"",""tier"":""prismatic"",""weight"":25,""tags"":[""grail-wish"",""mana"",""health"",""reality-marble""],""modifiers"":[{""stat"":""maxHealth"",""op"":""percentOf"",""value"":1.0,""from"":""maxMana""}],""hooks"":[{""on"":""onDamageTaken"",""effects"":[{""kind"":""eventValueConversion"",""shape"":""single"",""source"":""incomingDamage"",""basis"":""hpLost"",""ratio"":0.5,""to"":""mana"",""who"":""self""}],""target"":""self""}]}"
ggd-sacred-grail-wish-pack@1,ggd-runtime-capabilities@1/8d30566f,技能標記機制與效果規則.md,grail-ex-13,EX,EX級願望,prismatic,synergy,第一願望,寶具・死棘之槍 EX,[R命中][處決] R命中最大生命10%以下的敵方英雄時，直接處決目標，無視護盾。30秒冷卻。,25,grail-wish | r-hit | execute | noble-phantasm,,,,,,,,,,R,,true,,"{""requiresAbilitySlot"":[""R""],""requiresRHitEnemyChampion"":true}",direct,proposal,,"[{""on"":""onAbilityHit"",""effects"":[{""kind"":""devour"",""shape"":""single"",""thresholdPctOfMax"":[0.1],""healPct"":0,""victim"":""champion"",""throughShields"":true}],""target"":""event"",""victim"":""enemyChampion"",""abilitySlot"":""R"",""internalCooldown"":30,""condition"":{""kind"":""stat"",""subject"":""target"",""stat"":""hp"",""mode"":""percent"",""op"":""<="",""value"":0.1}}]",,,,,,,,[],"{""id"":""grail-ex-13"",""name"":""寶具・死棘之槍 EX"",""description"":""[R命中][處決] R命中最大生命10%以下的敵方英雄時，直接處決目標，無視護盾。30秒冷卻。"",""tier"":""prismatic"",""weight"":25,""tags"":[""grail-wish"",""r-hit"",""execute"",""noble-phantasm""],""hooks"":[{""on"":""onAbilityHit"",""effects"":[{""kind"":""devour"",""shape"":""single"",""thresholdPctOfMax"":[0.1],""healPct"":0,""victim"":""champion"",""throughShields"":true}],""target"":""event"",""victim"":""enemyChampion"",""abilitySlot"":""R"",""internalCooldown"":30,""condition"":{""kind"":""stat"",""subject"":""target"",""stat"":""hp"",""mode"":""percent"",""op"":""<="",""value"":0.1}}]}"
ggd-sacred-grail-wish-pack@1,ggd-runtime-capabilities@1/8d30566f,技能標記機制與效果規則.md,grail-ex-14,EX,EX級願望,prismatic,synergy,第一願望,概念武裝・起源彈 EX,[R命中][驅散][破盾] R命中敵方英雄時，移除其全部可驅散增益與全部護盾。30秒冷卻。,25,grail-wish | r-hit | dispel | shield-break,,,,,,,,,,R,,true,,"{""requiresAbilitySlot"":[""R""],""requiresRHitEnemyChampion"":true}",direct,proposal,,"[{""on"":""onAbilityHit"",""effects"":[{""kind"":""dispel"",""shape"":""single"",""side"":""enemies"",""pools"":{""status"":false,""shields"":false,""dot"":false,""buffs"":true},""polarity"":""buff"",""count"":50,""order"":""newest""},{""kind"":""shieldBreak"",""shape"":""single"",""side"":""enemies"",""count"":20,""order"":""newest""}],""target"":""event"",""victim"":""enemyChampion"",""abilitySlot"":""R"",""internalCooldown"":30}]",,,,,,,,[],"{""id"":""grail-ex-14"",""name"":""概念武裝・起源彈 EX"",""description"":""[R命中][驅散][破盾] R命中敵方英雄時，移除其全部可驅散增益與全部護盾。30秒冷卻。"",""tier"":""prismatic"",""weight"":25,""tags"":[""grail-wish"",""r-hit"",""dispel"",""shield-break""],""hooks"":[{""on"":""onAbilityHit"",""effects"":[{""kind"":""dispel"",""shape"":""single"",""side"":""enemies"",""pools"":{""status"":false,""shields"":false,""dot"":false,""buffs"":true},""polarity"":""buff"",""count"":50,""order"":""newest""},{""kind"":""shieldBreak"",""shape"":""single"",""side"":""enemies"",""count"":20,""order"":""newest""}],""target"":""event"",""victim"":""enemyChampion"",""abilitySlot"":""R"",""internalCooldown"":30}]}"
ggd-sacred-grail-wish-pack@1,ggd-runtime-capabilities@1/8d30566f,技能標記機制與效果規則.md,grail-ex-15,EX,EX級願望,prismatic,synergy,第一願望,魔術禮裝・寶石劍 EX,[技能施放][機率再演] 每次施放Q／W／E／R時，有25%機率立即免費再施放一次相同技能。再演不會再次觸發本願望。,25,grail-wish | ability-cast | proxy-cast | magic-craft,,,,,,,,,Q | W | E | R,,,,,"{""requiresSafeProxySlots"":[""Q"",""W"",""E"",""R""]}",direct_with_ability_safety_validation,proposal,,"[{""on"":""onAbilityCast"",""effects"":[{""kind"":""proxyCast"",""shape"":""single"",""slot"":""Q"",""payCosts"":""none"",""respectCooldown"":false,""requireLearned"":true,""rankMode"":""casterRank"",""targetMode"":""reresolve"",""maxDepth"":1,""emitCastEvents"":false}],""target"":""self"",""abilitySlot"":""Q"",""chance"":0.25,""internalCooldownScope"":""perAbilitySlot""},{""on"":""onAbilityCast"",""effects"":[{""kind"":""proxyCast"",""shape"":""single"",""slot"":""W"",""payCosts"":""none"",""respectCooldown"":false,""requireLearned"":true,""rankMode"":""casterRank"",""targetMode"":""reresolve"",""maxDepth"":1,""emitCastEvents"":false}],""target"":""self"",""abilitySlot"":""W"",""chance"":0.25,""internalCooldownScope"":""perAbilitySlot""},{""on"":""onAbilityCast"",""effects"":[{""kind"":""proxyCast"",""shape"":""single"",""slot"":""E"",""payCosts"":""none"",""respectCooldown"":false,""requireLearned"":true,""rankMode"":""casterRank"",""targetMode"":""reresolve"",""maxDepth"":1,""emitCastEvents"":false}],""target"":""self"",""abilitySlot"":""E"",""chance"":0.25,""internalCooldownScope"":""perAbilitySlot""},{""on"":""onAbilityCast"",""effects"":[{""kind"":""proxyCast"",""shape"":""single"",""slot"":""R"",""payCosts"":""none"",""respectCooldown"":false,""requireLearned"":true,""rankMode"":""casterRank"",""targetMode"":""reresolve"",""maxDepth"":1,""emitCastEvents"":false}],""target"":""self"",""abilitySlot"":""R"",""chance"":0.25,""internalCooldownScope"":""perAbilitySlot""}]",,,,,,,,[],"{""id"":""grail-ex-15"",""name"":""魔術禮裝・寶石劍 EX"",""description"":""[技能施放][機率再演] 每次施放Q／W／E／R時，有25%機率立即免費再施放一次相同技能。再演不會再次觸發本願望。"",""tier"":""prismatic"",""weight"":25,""tags"":[""grail-wish"",""ability-cast"",""proxy-cast"",""magic-craft""],""hooks"":[{""on"":""onAbilityCast"",""effects"":[{""kind"":""proxyCast"",""shape"":""single"",""slot"":""Q"",""payCosts"":""none"",""respectCooldown"":false,""requireLearned"":true,""rankMode"":""casterRank"",""targetMode"":""reresolve"",""maxDepth"":1,""emitCastEvents"":false}],""target"":""self"",""abilitySlot"":""Q"",""chance"":0.25,""internalCooldownScope"":""perAbilitySlot""},{""on"":""onAbilityCast"",""effects"":[{""kind"":""proxyCast"",""shape"":""single"",""slot"":""W"",""payCosts"":""none"",""respectCooldown"":false,""requireLearned"":true,""rankMode"":""casterRank"",""targetMode"":""reresolve"",""maxDepth"":1,""emitCastEvents"":false}],""target"":""self"",""abilitySlot"":""W"",""chance"":0.25,""internalCooldownScope"":""perAbilitySlot""},{""on"":""onAbilityCast"",""effects"":[{""kind"":""proxyCast"",""shape"":""single"",""slot"":""E"",""payCosts"":""none"",""respectCooldown"":false,""requireLearned"":true,""rankMode"":""casterRank"",""targetMode"":""reresolve"",""maxDepth"":1,""emitCastEvents"":false}],""target"":""self"",""abilitySlot"":""E"",""chance"":0.25,""internalCooldownScope"":""perAbilitySlot""},{""on"":""onAbilityCast"",""effects"":[{""kind"":""proxyCast"",""shape"":""single"",""slot"":""R"",""payCosts"":""none"",""respectCooldown"":false,""requireLearned"":true,""rankMode"":""casterRank"",""targetMode"":""reresolve"",""maxDepth"":1,""emitCastEvents"":false}],""target"":""self"",""abilitySlot"":""R"",""chance"":0.25,""internalCooldownScope"":""perAbilitySlot""}]}"
ggd-sacred-grail-wish-pack@1,ggd-runtime-capabilities@1/8d30566f,技能標記機制與效果規則.md,grail-ex-16,EX,EX級願望,prismatic,synergy,第一願望,秘劍・燕返 EX,[普攻][多重投影] 每次普通攻擊有30%機率產生兩次額外攻擊投影，每次造成100% AD物理傷害，但不觸發其他On-hit。,25,grail-wish | basic-attack | multi-hit | secret-sword,,,,,,,,basic-attack | ad,,,,,,"{""prefersAnyTag"":[""basic-attack"",""ad""]}",direct,proposal,,"[{""on"":""onBasicAttack"",""effects"":[{""kind"":""delayed"",""shape"":""single"",""delaySec"":0,""count"":2,""intervalSec"":0.1,""targetMode"":""frozen"",""dropDeadTargets"":true,""stopOnCasterDeath"":false,""effects"":[{""kind"":""damage"",""damageType"":""physical"",""amount"":{""ratios"":[{""stat"":""ad"",""coeff"":1.0}]},""applyTo"":""target""}]}],""target"":""event"",""victim"":""enemy"",""chance"":0.3}]",,,,,,,,[],"{""id"":""grail-ex-16"",""name"":""秘劍・燕返 EX"",""description"":""[普攻][多重投影] 每次普通攻擊有30%機率產生兩次額外攻擊投影，每次造成100% AD物理傷害，但不觸發其他On-hit。"",""tier"":""prismatic"",""weight"":25,""tags"":[""grail-wish"",""basic-attack"",""multi-hit"",""secret-sword""],""hooks"":[{""on"":""onBasicAttack"",""effects"":[{""kind"":""delayed"",""shape"":""single"",""delaySec"":0,""count"":2,""intervalSec"":0.1,""targetMode"":""frozen"",""dropDeadTargets"":true,""stopOnCasterDeath"":false,""effects"":[{""kind"":""damage"",""damageType"":""physical"",""amount"":{""ratios"":[{""stat"":""ad"",""coeff"":1.0}]},""applyTo"":""target""}]}],""target"":""event"",""victim"":""enemy"",""chance"":0.3}]}"
ggd-sacred-grail-wish-pack@1,ggd-runtime-capabilities@1/8d30566f,技能標記機制與效果規則.md,grail-ex-17,EX,EX級願望,prismatic,pivot,第三願望,靈基換裝・零距離決戰 EX,[射程捨棄][技能重置] 僅遠程英雄可選。普攻距離固定為近戰・中1.6；普攻命中英雄時完成Q／W／E／R冷卻。6秒冷卻。,25,grail-wish | ranged-only | range-sacrifice | cooldown-reset,,,,,,,,,,,,,ranged,"{""onlyAttackArchetype"":[""ranged""]}",direct,proposal,"[{""stat"":""range"",""op"":""override"",""value"":1.6}]","[{""on"":""onBasicAttack"",""effects"":[{""kind"":""modifyCooldown"",""shape"":""single"",""who"":""self"",""slot"":""Q"",""mode"":""reset""},{""kind"":""modifyCooldown"",""shape"":""single"",""who"":""self"",""slot"":""W"",""mode"":""reset""},{""kind"":""modifyCooldown"",""shape"":""single"",""who"":""self"",""slot"":""E"",""mode"":""reset""},{""kind"":""modifyCooldown"",""shape"":""single"",""who"":""self"",""slot"":""R"",""mode"":""reset""}],""target"":""self"",""victim"":""enemyChampion"",""internalCooldown"":6}]",,,,,,,已展開為 Q／W／E／R 各一個 modifyCooldown(reset)。,"[""已展開為 Q／W／E／R 各一個 modifyCooldown(reset)。""]","{""id"":""grail-ex-17"",""name"":""靈基換裝・零距離決戰 EX"",""description"":""[射程捨棄][技能重置] 僅遠程英雄可選。普攻距離固定為近戰・中1.6；普攻命中英雄時完成Q／W／E／R冷卻。6秒冷卻。"",""tier"":""prismatic"",""weight"":25,""tags"":[""grail-wish"",""ranged-only"",""range-sacrifice"",""cooldown-reset""],""modifiers"":[{""stat"":""range"",""op"":""override"",""value"":1.6}],""hooks"":[{""on"":""onBasicAttack"",""effects"":[{""kind"":""modifyCooldown"",""shape"":""single"",""who"":""self"",""slot"":""Q"",""mode"":""reset""},{""kind"":""modifyCooldown"",""shape"":""single"",""who"":""self"",""slot"":""W"",""mode"":""reset""},{""kind"":""modifyCooldown"",""shape"":""single"",""who"":""self"",""slot"":""E"",""mode"":""reset""},{""kind"":""modifyCooldown"",""shape"":""single"",""who"":""self"",""slot"":""R"",""mode"":""reset""}],""target"":""self"",""victim"":""enemyChampion"",""internalCooldown"":6}]}"
